dep;jour;pop;P;cl_age90
87;2020-06-18;36125;0;09
87;2020-06-18;43048;0;19
87;2020-06-18;38136;0;29
87;2020-06-18;39312;0;39
87;2020-06-18;44763;0;49
87;2020-06-18;49746;0;59
87;2020-06-18;50526;0;69
87;2020-06-18;38447;0;79
87;2020-06-18;23291;0;89
87;2020-06-18;7380;0;90
87;2020-06-18;370774;0;0
87;2020-06-19;36125;0;09
87;2020-06-19;43048;0;19
87;2020-06-19;38136;0;29
87;2020-06-19;39312;0;39
87;2020-06-19;44763;0;49
87;2020-06-19;49746;0;59
87;2020-06-19;50526;0;69
87;2020-06-19;38447;0;79
87;2020-06-19;23291;0;89
87;2020-06-19;7380;0;90
87;2020-06-19;370774;0;0
87;2020-06-20;36125;0;09
87;2020-06-20;43048;0;19
87;2020-06-20;38136;0;29
87;2020-06-20;39312;0;39
87;2020-06-20;44763;0;49
87;2020-06-20;49746;0;59
87;2020-06-20;50526;0;69
87;2020-06-20;38447;0;79
87;2020-06-20;23291;0;89
87;2020-06-20;7380;0;90
87;2020-06-20;370774;0;0
87;2020-06-21;36125;0;09
87;2020-06-21;43048;0;19
87;2020-06-21;38136;0;29
87;2020-06-21;39312;0;39
87;2020-06-21;44763;0;49
87;2020-06-21;49746;0;59
87;2020-06-21;50526;0;69
87;2020-06-21;38447;0;79
87;2020-06-21;23291;0;89
87;2020-06-21;7380;0;90
87;2020-06-21;370774;0;0
87;2020-06-22;36125;0;09
87;2020-06-22;43048;0;19
87;2020-06-22;38136;0;29
87;2020-06-22;39312;0;39
87;2020-06-22;44763;0;49
87;2020-06-22;49746;0;59
87;2020-06-22;50526;0;69
87;2020-06-22;38447;0;79
87;2020-06-22;23291;0;89
87;2020-06-22;7380;0;90
87;2020-06-22;370774;0;0
87;2020-06-23;36125;0;09
87;2020-06-23;43048;0;19
87;2020-06-23;38136;0;29
87;2020-06-23;39312;0;39
87;2020-06-23;44763;0;49
87;2020-06-23;49746;0;59
87;2020-06-23;50526;0;69
87;2020-06-23;38447;0;79
87;2020-06-23;23291;0;89
87;2020-06-23;7380;0;90
87;2020-06-23;370774;0;0
87;2020-06-24;36125;0;09
87;2020-06-24;43048;0;19
87;2020-06-24;38136;0;29
87;2020-06-24;39312;1;39
87;2020-06-24;44763;0;49
87;2020-06-24;49746;0;59
87;2020-06-24;50526;0;69
87;2020-06-24;38447;0;79
87;2020-06-24;23291;0;89
87;2020-06-24;7380;0;90
87;2020-06-24;370774;1;0
87;2020-06-25;36125;0;09
87;2020-06-25;43048;0;19
87;2020-06-25;38136;0;29
87;2020-06-25;39312;0;39
87;2020-06-25;44763;0;49
87;2020-06-25;49746;0;59
87;2020-06-25;50526;0;69
87;2020-06-25;38447;0;79
87;2020-06-25;23291;0;89
87;2020-06-25;7380;0;90
87;2020-06-25;370774;0;0
87;2020-06-26;36125;0;09
87;2020-06-26;43048;0;19
87;2020-06-26;38136;0;29
87;2020-06-26;39312;0;39
87;2020-06-26;44763;0;49
87;2020-06-26;49746;0;59
87;2020-06-26;50526;0;69
87;2020-06-26;38447;0;79
87;2020-06-26;23291;0;89
87;2020-06-26;7380;0;90
87;2020-06-26;370774;0;0
87;2020-06-27;36125;0;09
87;2020-06-27;43048;0;19
87;2020-06-27;38136;0;29
87;2020-06-27;39312;0;39
87;2020-06-27;44763;0;49
87;2020-06-27;49746;0;59
87;2020-06-27;50526;0;69
87;2020-06-27;38447;0;79
87;2020-06-27;23291;0;89
87;2020-06-27;7380;0;90
87;2020-06-27;370774;0;0
87;2020-06-28;36125;0;09
87;2020-06-28;43048;0;19
87;2020-06-28;38136;0;29
87;2020-06-28;39312;0;39
87;2020-06-28;44763;0;49
87;2020-06-28;49746;0;59
87;2020-06-28;50526;0;69
87;2020-06-28;38447;0;79
87;2020-06-28;23291;0;89
87;2020-06-28;7380;0;90
87;2020-06-28;370774;0;0
87;2020-06-29;36125;0;09
87;2020-06-29;43048;0;19
87;2020-06-29;38136;0;29
87;2020-06-29;39312;0;39
87;2020-06-29;44763;0;49
87;2020-06-29;49746;0;59
87;2020-06-29;50526;0;69
87;2020-06-29;38447;0;79
87;2020-06-29;23291;0;89
87;2020-06-29;7380;0;90
87;2020-06-29;370774;0;0
87;2020-06-30;36125;0;09
87;2020-06-30;43048;0;19
87;2020-06-30;38136;0;29
87;2020-06-30;39312;0;39
87;2020-06-30;44763;0;49
87;2020-06-30;49746;0;59
87;2020-06-30;50526;0;69
87;2020-06-30;38447;0;79
87;2020-06-30;23291;0;89
87;2020-06-30;7380;0;90
87;2020-06-30;370774;0;0
87;2020-07-01;36125;0;09
87;2020-07-01;43048;0;19
87;2020-07-01;38136;0;29
87;2020-07-01;39312;0;39
87;2020-07-01;44763;0;49
87;2020-07-01;49746;0;59
87;2020-07-01;50526;0;69
87;2020-07-01;38447;0;79
87;2020-07-01;23291;0;89
87;2020-07-01;7380;0;90
87;2020-07-01;370774;0;0
87;2020-07-02;36125;0;09
87;2020-07-02;43048;0;19
87;2020-07-02;38136;0;29
87;2020-07-02;39312;0;39
87;2020-07-02;44763;0;49
87;2020-07-02;49746;0;59
87;2020-07-02;50526;0;69
87;2020-07-02;38447;0;79
87;2020-07-02;23291;0;89
87;2020-07-02;7380;0;90
87;2020-07-02;370774;0;0
87;2020-07-03;36125;0;09
87;2020-07-03;43048;0;19
87;2020-07-03;38136;0;29
87;2020-07-03;39312;0;39
87;2020-07-03;44763;0;49
87;2020-07-03;49746;0;59
87;2020-07-03;50526;0;69
87;2020-07-03;38447;0;79
87;2020-07-03;23291;0;89
87;2020-07-03;7380;0;90
87;2020-07-03;370774;0;0
87;2020-07-04;36125;0;09
87;2020-07-04;43048;1;19
87;2020-07-04;38136;0;29
87;2020-07-04;39312;1;39
87;2020-07-04;44763;0;49
87;2020-07-04;49746;0;59
87;2020-07-04;50526;1;69
87;2020-07-04;38447;1;79
87;2020-07-04;23291;0;89
87;2020-07-04;7380;0;90
87;2020-07-04;370774;4;0
87;2020-07-05;36125;0;09
87;2020-07-05;43048;0;19
87;2020-07-05;38136;0;29
87;2020-07-05;39312;0;39
87;2020-07-05;44763;0;49
87;2020-07-05;49746;0;59
87;2020-07-05;50526;0;69
87;2020-07-05;38447;0;79
87;2020-07-05;23291;0;89
87;2020-07-05;7380;0;90
87;2020-07-05;370774;0;0
87;2020-07-06;36125;0;09
87;2020-07-06;43048;0;19
87;2020-07-06;38136;0;29
87;2020-07-06;39312;0;39
87;2020-07-06;44763;0;49
87;2020-07-06;49746;0;59
87;2020-07-06;50526;0;69
87;2020-07-06;38447;0;79
87;2020-07-06;23291;0;89
87;2020-07-06;7380;0;90
87;2020-07-06;370774;0;0
87;2020-07-07;36125;0;09
87;2020-07-07;43048;0;19
87;2020-07-07;38136;0;29
87;2020-07-07;39312;0;39
87;2020-07-07;44763;0;49
87;2020-07-07;49746;0;59
87;2020-07-07;50526;0;69
87;2020-07-07;38447;0;79
87;2020-07-07;23291;0;89
87;2020-07-07;7380;0;90
87;2020-07-07;370774;1;0
87;2020-07-08;36125;0;09
87;2020-07-08;43048;0;19
87;2020-07-08;38136;0;29
87;2020-07-08;39312;0;39
87;2020-07-08;44763;0;49
87;2020-07-08;49746;0;59
87;2020-07-08;50526;0;69
87;2020-07-08;38447;0;79
87;2020-07-08;23291;0;89
87;2020-07-08;7380;0;90
87;2020-07-08;370774;0;0
87;2020-07-09;36125;0;09
87;2020-07-09;43048;0;19
87;2020-07-09;38136;0;29
87;2020-07-09;39312;0;39
87;2020-07-09;44763;0;49
87;2020-07-09;49746;0;59
87;2020-07-09;50526;0;69
87;2020-07-09;38447;0;79
87;2020-07-09;23291;0;89
87;2020-07-09;7380;0;90
87;2020-07-09;370774;0;0
87;2020-07-10;36125;0;09
87;2020-07-10;43048;0;19
87;2020-07-10;38136;0;29
87;2020-07-10;39312;0;39
87;2020-07-10;44763;0;49
87;2020-07-10;49746;0;59
87;2020-07-10;50526;0;69
87;2020-07-10;38447;0;79
87;2020-07-10;23291;0;89
87;2020-07-10;7380;0;90
87;2020-07-10;370774;0;0
87;2020-07-11;36125;0;09
87;2020-07-11;43048;0;19
87;2020-07-11;38136;0;29
87;2020-07-11;39312;0;39
87;2020-07-11;44763;0;49
87;2020-07-11;49746;0;59
87;2020-07-11;50526;0;69
87;2020-07-11;38447;0;79
87;2020-07-11;23291;0;89
87;2020-07-11;7380;0;90
87;2020-07-11;370774;0;0
87;2020-07-12;36125;0;09
87;2020-07-12;43048;0;19
87;2020-07-12;38136;0;29
87;2020-07-12;39312;0;39
87;2020-07-12;44763;0;49
87;2020-07-12;49746;0;59
87;2020-07-12;50526;0;69
87;2020-07-12;38447;0;79
87;2020-07-12;23291;0;89
87;2020-07-12;7380;0;90
87;2020-07-12;370774;0;0
87;2020-07-13;36125;0;09
87;2020-07-13;43048;0;19
87;2020-07-13;38136;0;29
87;2020-07-13;39312;0;39
87;2020-07-13;44763;0;49
87;2020-07-13;49746;0;59
87;2020-07-13;50526;0;69
87;2020-07-13;38447;0;79
87;2020-07-13;23291;0;89
87;2020-07-13;7380;0;90
87;2020-07-13;370774;0;0
87;2020-07-14;36125;0;09
87;2020-07-14;43048;0;19
87;2020-07-14;38136;0;29
87;2020-07-14;39312;0;39
87;2020-07-14;44763;0;49
87;2020-07-14;49746;0;59
87;2020-07-14;50526;0;69
87;2020-07-14;38447;0;79
87;2020-07-14;23291;0;89
87;2020-07-14;7380;0;90
87;2020-07-14;370774;0;0
87;2020-07-15;36125;0;09
87;2020-07-15;43048;0;19
87;2020-07-15;38136;0;29
87;2020-07-15;39312;0;39
87;2020-07-15;44763;0;49
87;2020-07-15;49746;0;59
87;2020-07-15;50526;0;69
87;2020-07-15;38447;0;79
87;2020-07-15;23291;0;89
87;2020-07-15;7380;0;90
87;2020-07-15;370774;0;0
87;2020-07-16;36125;0;09
87;2020-07-16;43048;2;19
87;2020-07-16;38136;0;29
87;2020-07-16;39312;1;39
87;2020-07-16;44763;0;49
87;2020-07-16;49746;0;59
87;2020-07-16;50526;0;69
87;2020-07-16;38447;0;79
87;2020-07-16;23291;0;89
87;2020-07-16;7380;0;90
87;2020-07-16;370774;3;0
87;2020-07-17;36125;0;09
87;2020-07-17;43048;0;19
87;2020-07-17;38136;0;29
87;2020-07-17;39312;0;39
87;2020-07-17;44763;0;49
87;2020-07-17;49746;0;59
87;2020-07-17;50526;1;69
87;2020-07-17;38447;0;79
87;2020-07-17;23291;1;89
87;2020-07-17;7380;0;90
87;2020-07-17;370774;2;0
87;2020-07-18;36125;0;09
87;2020-07-18;43048;0;19
87;2020-07-18;38136;0;29
87;2020-07-18;39312;0;39
87;2020-07-18;44763;0;49
87;2020-07-18;49746;0;59
87;2020-07-18;50526;0;69
87;2020-07-18;38447;0;79
87;2020-07-18;23291;1;89
87;2020-07-18;7380;0;90
87;2020-07-18;370774;1;0
87;2020-07-19;36125;0;09
87;2020-07-19;43048;0;19
87;2020-07-19;38136;0;29
87;2020-07-19;39312;0;39
87;2020-07-19;44763;0;49
87;2020-07-19;49746;0;59
87;2020-07-19;50526;0;69
87;2020-07-19;38447;0;79
87;2020-07-19;23291;0;89
87;2020-07-19;7380;0;90
87;2020-07-19;370774;0;0
87;2020-07-20;36125;0;09
87;2020-07-20;43048;0;19
87;2020-07-20;38136;0;29
87;2020-07-20;39312;0;39
87;2020-07-20;44763;0;49
87;2020-07-20;49746;0;59
87;2020-07-20;50526;1;69
87;2020-07-20;38447;0;79
87;2020-07-20;23291;0;89
87;2020-07-20;7380;0;90
87;2020-07-20;370774;1;0
87;2020-07-21;36125;0;09
87;2020-07-21;43048;0;19
87;2020-07-21;38136;0;29
87;2020-07-21;39312;0;39
87;2020-07-21;44763;0;49
87;2020-07-21;49746;0;59
87;2020-07-21;50526;0;69
87;2020-07-21;38447;0;79
87;2020-07-21;23291;0;89
87;2020-07-21;7380;0;90
87;2020-07-21;370774;0;0
87;2020-07-22;36125;0;09
87;2020-07-22;43048;0;19
87;2020-07-22;38136;0;29
87;2020-07-22;39312;0;39
87;2020-07-22;44763;0;49
87;2020-07-22;49746;1;59
87;2020-07-22;50526;1;69
87;2020-07-22;38447;0;79
87;2020-07-22;23291;0;89
87;2020-07-22;7380;0;90
87;2020-07-22;370774;2;0
87;2020-07-23;36125;0;09
87;2020-07-23;43048;0;19
87;2020-07-23;38136;0;29
87;2020-07-23;39312;0;39
87;2020-07-23;44763;0;49
87;2020-07-23;49746;0;59
87;2020-07-23;50526;0;69
87;2020-07-23;38447;0;79
87;2020-07-23;23291;0;89
87;2020-07-23;7380;0;90
87;2020-07-23;370774;0;0
87;2020-07-24;36125;0;09
87;2020-07-24;43048;0;19
87;2020-07-24;38136;1;29
87;2020-07-24;39312;0;39
87;2020-07-24;44763;1;49
87;2020-07-24;49746;0;59
87;2020-07-24;50526;0;69
87;2020-07-24;38447;0;79
87;2020-07-24;23291;0;89
87;2020-07-24;7380;1;90
87;2020-07-24;370774;3;0
87;2020-07-25;36125;0;09
87;2020-07-25;43048;0;19
87;2020-07-25;38136;0;29
87;2020-07-25;39312;0;39
87;2020-07-25;44763;0;49
87;2020-07-25;49746;0;59
87;2020-07-25;50526;0;69
87;2020-07-25;38447;0;79
87;2020-07-25;23291;0;89
87;2020-07-25;7380;0;90
87;2020-07-25;370774;0;0
87;2020-07-26;36125;0;09
87;2020-07-26;43048;0;19
87;2020-07-26;38136;0;29
87;2020-07-26;39312;0;39
87;2020-07-26;44763;0;49
87;2020-07-26;49746;0;59
87;2020-07-26;50526;0;69
87;2020-07-26;38447;0;79
87;2020-07-26;23291;0;89
87;2020-07-26;7380;0;90
87;2020-07-26;370774;0;0
87;2020-07-27;36125;0;09
87;2020-07-27;43048;0;19
87;2020-07-27;38136;1;29
87;2020-07-27;39312;0;39
87;2020-07-27;44763;1;49
87;2020-07-27;49746;0;59
87;2020-07-27;50526;0;69
87;2020-07-27;38447;0;79
87;2020-07-27;23291;0;89
87;2020-07-27;7380;0;90
87;2020-07-27;370774;2;0
87;2020-07-28;36125;0;09
87;2020-07-28;43048;0;19
87;2020-07-28;38136;1;29
87;2020-07-28;39312;1;39
87;2020-07-28;44763;0;49
87;2020-07-28;49746;0;59
87;2020-07-28;50526;1;69
87;2020-07-28;38447;0;79
87;2020-07-28;23291;0;89
87;2020-07-28;7380;1;90
87;2020-07-28;370774;4;0
87;2020-07-29;36125;0;09
87;2020-07-29;43048;0;19
87;2020-07-29;38136;0;29
87;2020-07-29;39312;0;39
87;2020-07-29;44763;0;49
87;2020-07-29;49746;0;59
87;2020-07-29;50526;0;69
87;2020-07-29;38447;0;79
87;2020-07-29;23291;0;89
87;2020-07-29;7380;0;90
87;2020-07-29;370774;0;0
87;2020-07-30;36125;0;09
87;2020-07-30;43048;0;19
87;2020-07-30;38136;0;29
87;2020-07-30;39312;0;39
87;2020-07-30;44763;1;49
87;2020-07-30;49746;0;59
87;2020-07-30;50526;0;69
87;2020-07-30;38447;0;79
87;2020-07-30;23291;0;89
87;2020-07-30;7380;0;90
87;2020-07-30;370774;1;0
87;2020-07-31;36125;0;09
87;2020-07-31;43048;0;19
87;2020-07-31;38136;1;29
87;2020-07-31;39312;1;39
87;2020-07-31;44763;0;49
87;2020-07-31;49746;0;59
87;2020-07-31;50526;0;69
87;2020-07-31;38447;0;79
87;2020-07-31;23291;0;89
87;2020-07-31;7380;0;90
87;2020-07-31;370774;2;0
87;2020-08-01;36125;0;09
87;2020-08-01;43048;0;19
87;2020-08-01;38136;1;29
87;2020-08-01;39312;0;39
87;2020-08-01;44763;0;49
87;2020-08-01;49746;0;59
87;2020-08-01;50526;0;69
87;2020-08-01;38447;0;79
87;2020-08-01;23291;0;89
87;2020-08-01;7380;0;90
87;2020-08-01;370774;1;0
87;2020-08-02;36125;0;09
87;2020-08-02;43048;0;19
87;2020-08-02;38136;0;29
87;2020-08-02;39312;0;39
87;2020-08-02;44763;0;49
87;2020-08-02;49746;0;59
87;2020-08-02;50526;0;69
87;2020-08-02;38447;0;79
87;2020-08-02;23291;0;89
87;2020-08-02;7380;0;90
87;2020-08-02;370774;0;0
87;2020-08-03;36125;0;09
87;2020-08-03;43048;0;19
87;2020-08-03;38136;0;29
87;2020-08-03;39312;0;39
87;2020-08-03;44763;0;49
87;2020-08-03;49746;0;59
87;2020-08-03;50526;0;69
87;2020-08-03;38447;0;79
87;2020-08-03;23291;0;89
87;2020-08-03;7380;0;90
87;2020-08-03;370774;0;0
87;2020-08-04;36125;0;09
87;2020-08-04;43048;0;19
87;2020-08-04;38136;0;29
87;2020-08-04;39312;0;39
87;2020-08-04;44763;0;49
87;2020-08-04;49746;0;59
87;2020-08-04;50526;0;69
87;2020-08-04;38447;1;79
87;2020-08-04;23291;0;89
87;2020-08-04;7380;0;90
87;2020-08-04;370774;1;0
87;2020-08-05;36125;0;09
87;2020-08-05;43048;0;19
87;2020-08-05;38136;1;29
87;2020-08-05;39312;0;39
87;2020-08-05;44763;0;49
87;2020-08-05;49746;0;59
87;2020-08-05;50526;0;69
87;2020-08-05;38447;0;79
87;2020-08-05;23291;0;89
87;2020-08-05;7380;0;90
87;2020-08-05;370774;1;0
87;2020-08-06;36125;0;09
87;2020-08-06;43048;0;19
87;2020-08-06;38136;1;29
87;2020-08-06;39312;0;39
87;2020-08-06;44763;1;49
87;2020-08-06;49746;0;59
87;2020-08-06;50526;0;69
87;2020-08-06;38447;0;79
87;2020-08-06;23291;0;89
87;2020-08-06;7380;0;90
87;2020-08-06;370774;2;0
87;2020-08-07;36125;0;09
87;2020-08-07;43048;0;19
87;2020-08-07;38136;0;29
87;2020-08-07;39312;2;39
87;2020-08-07;44763;0;49
87;2020-08-07;49746;0;59
87;2020-08-07;50526;0;69
87;2020-08-07;38447;0;79
87;2020-08-07;23291;0;89
87;2020-08-07;7380;0;90
87;2020-08-07;370774;2;0
87;2020-08-08;36125;0;09
87;2020-08-08;43048;0;19
87;2020-08-08;38136;0;29
87;2020-08-08;39312;0;39
87;2020-08-08;44763;0;49
87;2020-08-08;49746;0;59
87;2020-08-08;50526;0;69
87;2020-08-08;38447;0;79
87;2020-08-08;23291;0;89
87;2020-08-08;7380;0;90
87;2020-08-08;370774;0;0
87;2020-08-09;36125;0;09
87;2020-08-09;43048;0;19
87;2020-08-09;38136;0;29
87;2020-08-09;39312;0;39
87;2020-08-09;44763;0;49
87;2020-08-09;49746;0;59
87;2020-08-09;50526;0;69
87;2020-08-09;38447;0;79
87;2020-08-09;23291;0;89
87;2020-08-09;7380;0;90
87;2020-08-09;370774;0;0
88;2020-05-13;35081;0;09
88;2020-05-13;41961;0;19
88;2020-05-13;31734;0;29
88;2020-05-13;38540;0;39
88;2020-05-13;43251;2;49
88;2020-05-13;51489;2;59
88;2020-05-13;52456;2;69
88;2020-05-13;36533;0;79
88;2020-05-13;22627;2;89
88;2020-05-13;5848;1;90
88;2020-05-13;359520;9;0
88;2020-05-14;35081;0;09
88;2020-05-14;41961;0;19
88;2020-05-14;31734;0;29
88;2020-05-14;38540;3;39
88;2020-05-14;43251;1;49
88;2020-05-14;51489;0;59
88;2020-05-14;52456;1;69
88;2020-05-14;36533;0;79
88;2020-05-14;22627;1;89
88;2020-05-14;5848;0;90
88;2020-05-14;359520;6;0
88;2020-05-15;35081;0;09
88;2020-05-15;41961;0;19
88;2020-05-15;31734;1;29
88;2020-05-15;38540;0;39
88;2020-05-15;43251;1;49
88;2020-05-15;51489;0;59
88;2020-05-15;52456;0;69
88;2020-05-15;36533;0;79
88;2020-05-15;22627;0;89
88;2020-05-15;5848;0;90
88;2020-05-15;359520;2;0
88;2020-05-16;35081;0;09
88;2020-05-16;41961;0;19
88;2020-05-16;31734;0;29
88;2020-05-16;38540;0;39
88;2020-05-16;43251;0;49
88;2020-05-16;51489;0;59
88;2020-05-16;52456;0;69
88;2020-05-16;36533;0;79
88;2020-05-16;22627;0;89
88;2020-05-16;5848;0;90
88;2020-05-16;359520;0;0
88;2020-05-17;35081;0;09
88;2020-05-17;41961;0;19
88;2020-05-17;31734;0;29
88;2020-05-17;38540;0;39
88;2020-05-17;43251;0;49
88;2020-05-17;51489;0;59
88;2020-05-17;52456;0;69
88;2020-05-17;36533;0;79
88;2020-05-17;22627;0;89
88;2020-05-17;5848;0;90
88;2020-05-17;359520;0;0
88;2020-05-18;35081;0;09
88;2020-05-18;41961;0;19
88;2020-05-18;31734;2;29
88;2020-05-18;38540;0;39
88;2020-05-18;43251;0;49
88;2020-05-18;51489;2;59
88;2020-05-18;52456;1;69
88;2020-05-18;36533;1;79
88;2020-05-18;22627;0;89
88;2020-05-18;5848;0;90
88;2020-05-18;359520;6;0
88;2020-05-19;35081;0;09
88;2020-05-19;41961;1;19
88;2020-05-19;31734;0;29
88;2020-05-19;38540;0;39
88;2020-05-19;43251;1;49
88;2020-05-19;51489;0;59
88;2020-05-19;52456;0;69
88;2020-05-19;36533;1;79
88;2020-05-19;22627;1;89
88;2020-05-19;5848;0;90
88;2020-05-19;359520;4;0
88;2020-05-20;35081;0;09
88;2020-05-20;41961;0;19
88;2020-05-20;31734;1;29
88;2020-05-20;38540;1;39
88;2020-05-20;43251;1;49
88;2020-05-20;51489;1;59
88;2020-05-20;52456;0;69
88;2020-05-20;36533;1;79
88;2020-05-20;22627;0;89
88;2020-05-20;5848;1;90
88;2020-05-20;359520;6;0
88;2020-05-21;35081;0;09
88;2020-05-21;41961;0;19
88;2020-05-21;31734;0;29
88;2020-05-21;38540;0;39
88;2020-05-21;43251;1;49
88;2020-05-21;51489;0;59
88;2020-05-21;52456;0;69
88;2020-05-21;36533;0;79
88;2020-05-21;22627;0;89
88;2020-05-21;5848;1;90
88;2020-05-21;359520;2;0
88;2020-05-22;35081;2;09
88;2020-05-22;41961;0;19
88;2020-05-22;31734;0;29
88;2020-05-22;38540;0;39
88;2020-05-22;43251;1;49
88;2020-05-22;51489;2;59
88;2020-05-22;52456;1;69
88;2020-05-22;36533;0;79
88;2020-05-22;22627;1;89
88;2020-05-22;5848;0;90
88;2020-05-22;359520;7;0
88;2020-05-23;35081;0;09
88;2020-05-23;41961;0;19
88;2020-05-23;31734;1;29
88;2020-05-23;38540;0;39
88;2020-05-23;43251;0;49
88;2020-05-23;51489;0;59
88;2020-05-23;52456;0;69
88;2020-05-23;36533;0;79
88;2020-05-23;22627;1;89
88;2020-05-23;5848;0;90
88;2020-05-23;359520;2;0
88;2020-05-24;35081;0;09
88;2020-05-24;41961;0;19
88;2020-05-24;31734;0;29
88;2020-05-24;38540;0;39
88;2020-05-24;43251;0;49
88;2020-05-24;51489;0;59
88;2020-05-24;52456;0;69
88;2020-05-24;36533;0;79
88;2020-05-24;22627;0;89
88;2020-05-24;5848;0;90
88;2020-05-24;359520;0;0
88;2020-05-25;35081;0;09
88;2020-05-25;41961;0;19
88;2020-05-25;31734;0;29
88;2020-05-25;38540;0;39
88;2020-05-25;43251;0;49
88;2020-05-25;51489;1;59
88;2020-05-25;52456;2;69
88;2020-05-25;36533;1;79
88;2020-05-25;22627;1;89
88;2020-05-25;5848;0;90
88;2020-05-25;359520;5;0
88;2020-05-26;35081;0;09
88;2020-05-26;41961;0;19
88;2020-05-26;31734;0;29
88;2020-05-26;38540;0;39
88;2020-05-26;43251;0;49
88;2020-05-26;51489;1;59
88;2020-05-26;52456;0;69
88;2020-05-26;36533;0;79
88;2020-05-26;22627;1;89
88;2020-05-26;5848;0;90
88;2020-05-26;359520;2;0
88;2020-05-27;35081;0;09
88;2020-05-27;41961;0;19
88;2020-05-27;31734;1;29
88;2020-05-27;38540;0;39
88;2020-05-27;43251;0;49
88;2020-05-27;51489;0;59
88;2020-05-27;52456;0;69
88;2020-05-27;36533;0;79
88;2020-05-27;22627;0;89
88;2020-05-27;5848;0;90
88;2020-05-27;359520;1;0
88;2020-05-28;35081;0;09
88;2020-05-28;41961;0;19
88;2020-05-28;31734;1;29
88;2020-05-28;38540;0;39
88;2020-05-28;43251;1;49
88;2020-05-28;51489;1;59
88;2020-05-28;52456;1;69
88;2020-05-28;36533;1;79
88;2020-05-28;22627;0;89
88;2020-05-28;5848;0;90
88;2020-05-28;359520;5;0
88;2020-05-29;35081;0;09
88;2020-05-29;41961;0;19
88;2020-05-29;31734;0;29
88;2020-05-29;38540;0;39
88;2020-05-29;43251;0;49
88;2020-05-29;51489;1;59
88;2020-05-29;52456;1;69
88;2020-05-29;36533;0;79
88;2020-05-29;22627;3;89
88;2020-05-29;5848;0;90
88;2020-05-29;359520;5;0
88;2020-05-30;35081;0;09
88;2020-05-30;41961;0;19
88;2020-05-30;31734;0;29
88;2020-05-30;38540;0;39
88;2020-05-30;43251;0;49
88;2020-05-30;51489;0;59
88;2020-05-30;52456;0;69
88;2020-05-30;36533;0;79
88;2020-05-30;22627;0;89
88;2020-05-30;5848;0;90
88;2020-05-30;359520;0;0
88;2020-05-31;35081;0;09
88;2020-05-31;41961;0;19
88;2020-05-31;31734;0;29
88;2020-05-31;38540;0;39
88;2020-05-31;43251;0;49
88;2020-05-31;51489;0;59
88;2020-05-31;52456;0;69
88;2020-05-31;36533;0;79
88;2020-05-31;22627;0;89
88;2020-05-31;5848;0;90
88;2020-05-31;359520;0;0
88;2020-06-01;35081;0;09
88;2020-06-01;41961;0;19
88;2020-06-01;31734;0;29
88;2020-06-01;38540;0;39
88;2020-06-01;43251;0;49
88;2020-06-01;51489;0;59
88;2020-06-01;52456;0;69
88;2020-06-01;36533;0;79
88;2020-06-01;22627;0;89
88;2020-06-01;5848;0;90
88;2020-06-01;359520;0;0
88;2020-06-02;35081;0;09
88;2020-06-02;41961;0;19
88;2020-06-02;31734;1;29
88;2020-06-02;38540;0;39
88;2020-06-02;43251;1;49
88;2020-06-02;51489;0;59
88;2020-06-02;52456;0;69
88;2020-06-02;36533;1;79
88;2020-06-02;22627;1;89
88;2020-06-02;5848;0;90
88;2020-06-02;359520;4;0
88;2020-06-03;35081;0;09
88;2020-06-03;41961;0;19
88;2020-06-03;31734;0;29
88;2020-06-03;38540;1;39
88;2020-06-03;43251;0;49
88;2020-06-03;51489;0;59
88;2020-06-03;52456;1;69
88;2020-06-03;36533;0;79
88;2020-06-03;22627;0;89
88;2020-06-03;5848;0;90
88;2020-06-03;359520;2;0
88;2020-06-04;35081;0;09
88;2020-06-04;41961;0;19
88;2020-06-04;31734;0;29
88;2020-06-04;38540;0;39
88;2020-06-04;43251;0;49
88;2020-06-04;51489;1;59
88;2020-06-04;52456;0;69
88;2020-06-04;36533;0;79
88;2020-06-04;22627;1;89
88;2020-06-04;5848;0;90
88;2020-06-04;359520;2;0
88;2020-06-05;35081;0;09
88;2020-06-05;41961;0;19
88;2020-06-05;31734;0;29
88;2020-06-05;38540;0;39
88;2020-06-05;43251;0;49
88;2020-06-05;51489;0;59
88;2020-06-05;52456;0;69
88;2020-06-05;36533;0;79
88;2020-06-05;22627;0;89
88;2020-06-05;5848;0;90
88;2020-06-05;359520;0;0
88;2020-06-06;35081;0;09
88;2020-06-06;41961;0;19
88;2020-06-06;31734;0;29
88;2020-06-06;38540;1;39
88;2020-06-06;43251;0;49
88;2020-06-06;51489;1;59
88;2020-06-06;52456;0;69
88;2020-06-06;36533;0;79
88;2020-06-06;22627;0;89
88;2020-06-06;5848;0;90
88;2020-06-06;359520;2;0
88;2020-06-07;35081;0;09
88;2020-06-07;41961;0;19
88;2020-06-07;31734;0;29
88;2020-06-07;38540;0;39
88;2020-06-07;43251;0;49
88;2020-06-07;51489;0;59
88;2020-06-07;52456;0;69
88;2020-06-07;36533;0;79
88;2020-06-07;22627;0;89
88;2020-06-07;5848;0;90
88;2020-06-07;359520;0;0
88;2020-06-08;35081;0;09
88;2020-06-08;41961;0;19
88;2020-06-08;31734;0;29
88;2020-06-08;38540;2;39
